Date,Description,Amount,Extended Details,Appears On Your Statement As,Address,City/State,Zip Code,Country,Reference,Category
01/19/2023,AplPay TARGET       NEW YORK            NY,7.76,"001621186   612-3044357
AplPay TARGET        033217 09100033217
NEW YORK
NY
Description : SEE INVOICE Price : 0.0776
612-3044357",AplPay TARGET       NEW YORK            NY,512 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230200255664009',Merchandise & Supplies-Wholesale Stores
01/18/2023,AplPay CVS/PHARMACY NEW YORK            NY,5.29,"10050607    8007467287
AplPay CVS/PHARMACY #10826 000010826
NEW YORK
NY
Description : PHARMACIES Price : 0.0529
8007467287",AplPay CVS/PHARMACY NEW YORK            NY,1440 BROADWAY,"NEW YORK
NY",10018,UNITED STATES,'320230190227734087',Merchandise & Supplies-Pharmacies
01/18/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00653355206 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230190228829299',Transportation-Rail Services
01/18/2023,AplPay WHOLEFDS BPK NEW YORK            NY,14.16,"02DZMYTS6Y6 1234567891
AplPay WHOLEFDS BPK #10578 000010578
NEW YORK
NY
Description : GROCERY STORES Price : 0.1416
1234567891",AplPay WHOLEFDS BPK NEW YORK            NY,1095 6TH AVE,"NEW YORK
NY",10036,UNITED STATES,'320230190227557932',Merchandise & Supplies-Groceries
01/17/2023,AplPay BT*DD *DOORDASAN FRANCISCO       CA,18.60,"BQ8RAP7J    8559731040
AplPay BT*DD *DOORDASH JUSTSALAD
SAN FRANCISCO
CA
8559731040",AplPay BT*DD *DOORDASAN FRANCISCO       CA,303 2ND ST STE 800,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230180200863964',Restaurant-Restaurant
01/17/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00653178289 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230180201811344',Transportation-Rail Services
01/17/2023,AplPay WHOLEFDS BPK NEW YORK            NY,13.25,"01WSMID9UQJ 1234567891
AplPay WHOLEFDS BPK #10578 000010578
NEW YORK
NY
Description : GROCERY STORES Price : 0.1325
1234567891",AplPay WHOLEFDS BPK NEW YORK            NY,1095 6TH AVE,"NEW YORK
NY",10036,UNITED STATES,'320230180204466387',Merchandise & Supplies-Groceries
01/16/2023,AplPay CHIPOTLE 1829NEW YORK            NY,11.92,"017294      303-595-4000
AplPay CHIPOTLE 1829 0000
NEW YORK
NY
Description : FAST FOOD RESTAURAN Price : 0.00
303-595-4000",AplPay CHIPOTLE 1829NEW YORK            NY,604 2ND AVE,"NEW YORK
NY",10016-4859,UNITED STATES,'320230170186328184',Restaurant-Bar & Café
01/15/2023,AplPay BT*DD *DOORDASAN FRANCISCO       CA,17.09,"AXD7P6W4    8559731040
AplPay BT*DD *DOORDASH STICKYSFI
SAN FRANCISCO
CA
8559731040",AplPay BT*DD *DOORDASAN FRANCISCO       CA,303 2ND ST STE 800,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230160158127474',Restaurant-Restaurant
01/15/2023,CHARLOTTE CAFE      New York            NY,5.84,"RI23mcw4lqU squareup.com/receipts
CHARLOTTE CAFE
New York
NY
squareup.com/receipts",CHARLOTTE CAFE      New York            NY,605 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230150132251976',Restaurant-Bar & Café
01/15/2023,UBER,15.95,"MYQQKXE6   N4JIZJTW         10016
Uber Trip
help.uber.com
CA
N4JIZJTW         10016",Uber Trip           help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320230150133119401',Transportation-Taxis & Coach
01/15/2023,UBER,23.92,"JFTX9EVG   J3JUADNZ         10038
Uber Trip
help.uber.com
CA
J3JUADNZ         10038",Uber Trip           help.uber.com       CA,"1455 Market St 400
-","SAN FRANCISCO
CA",94103,UNITED STATES,'320230150132481169',Transportation-Taxis & Coach
01/14/2023,AplPay BT*DD *DOORDASAN FRANCISCO       CA,25.51,"G78EX5QN    8559731040
AplPay BT*DD *DOORDASH ESS-A-BAG
SAN FRANCISCO
CA
8559731040",AplPay BT*DD *DOORDASAN FRANCISCO       CA,303 2ND ST STE 800,"SAN FRANCISCO
CA",94107,UNITED STATES,'320230150136739889',Restaurant-Restaurant
01/14/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00652948344 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230150140118525',Transportation-Rail Services
01/14/2023,ROCK RINK LLC       212-715-0300        NY,98.00,"21105173014202301132848472  10111
ROCK RINK LLC
212-715-0300
NY
202301132848472  10111",ROCK RINK LLC       212-715-0300        NY,45 ROCKEFELLER PLZ,"NEW YORK
NY",10111,UNITED STATES,'320230140122174797',Entertainment-Other Entertainment
01/14/2023,SEANS BAR AND KITCHENEW YORK            NY,22.00,"31089093017 2012909888
SEANS BAR AND KITCHEN 42 W 48TH STREE
NEW YORK
NY
2012909888",SEANS BAR AND KITCHENEW YORK            NY,42 WEST 48TH ST,"NEW YORK
NY",10036,UNITED STATES,'320230180210268053',Restaurant-Restaurant
01/14/2023,TST* MALA PROJECT - NEW YORK            NY,41.81,"00042975010 BAR/NIGHTCLUB
TST* MALA PROJECT - MIDTO 00042975
NEW YORK
NY
BAR/NIGHTCLUB",TST* MALA PROJECT - NEW YORK            NY,122 1ST AVE,"NEW YORK
NY",10009,UNITED STATES,'320230150140843441',Restaurant-Restaurant
01/13/2023,AMEX Dining Credit,-10.00,"Reimbursement
AMEX Dining Credit",AMEX Dining Credit,"111 W WASHINGTON ST
-","CHICAGO
IL",60602,UNITED STATES,'320230130105703236',Restaurant-Restaurant
01/13/2023,AplPay FAIRWAY MARKENEW YORK            NY,15.47,"877437     111              10016
AplPay FAIRWAY MARKET OF KI
NEW YORK
NY
111              10016",AplPay FAIRWAY MARKENEW YORK            NY,550 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230140124130799',Merchandise & Supplies-Groceries
01/13/2023,AplPay KIPS BAY WINENEW YORK            NY,38.10,"32173923014 LIQUOR STORE
AplPay KIPS BAY WINE AND LIQU KIPS BAY WIN
NEW YORK
NY
LIQUOR STORE",AplPay KIPS BAY WINENEW YORK            NY,579 2ND AVE,"NEW YORK
NY",10016-0000,UNITED STATES,'320230140115692247',Merchandise & Supplies-Groceries
01/13/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00652825131 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230140120356295',Transportation-Rail Services
01/12/2023,AplPay FAIRWAY MARKENEW YORK            NY,6.09,"880231     217              10016
AplPay FAIRWAY MARKET OF KI
NEW YORK
NY
217              10016",AplPay FAIRWAY MARKENEW YORK            NY,550 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230130105217023',Merchandise & Supplies-Groceries
01/12/2023,AplPay FAIRWAY MARKENEW YORK            NY,10.88,"886050     7                10016
AplPay FAIRWAY MARKET OF KI
NEW YORK
NY
7                10016",AplPay FAIRWAY MARKENEW YORK            NY,550 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230130104494046',Merchandise & Supplies-Groceries
01/12/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00652568871 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230130099002068',Transportation-Rail Services
01/12/2023,AplPay WHOLEFDS BPK NEW YORK            NY,12.79,"07GHZBAAJ15 1234567891
AplPay WHOLEFDS BPK #10578 000010578
NEW YORK
NY
Description : GROCERY STORES Price : 0.1279
1234567891",AplPay WHOLEFDS BPK NEW YORK            NY,1095 6TH AVE,"NEW YORK
NY",10036,UNITED STATES,'320230130097340666',Merchandise & Supplies-Groceries
01/11/2023,AplPay FAIRWAY MARKENEW YORK            NY,11.98,"880014     55               10016
AplPay FAIRWAY MARKET OF KI
NEW YORK
NY
55               10016",AplPay FAIRWAY MARKENEW YORK            NY,550 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230120079900028',Merchandise & Supplies-Groceries
01/11/2023,HAPPY HEAD          LOS ANGELES         CA,79.00,"NT_N9VJRDAX +18449624247
HAPPY HEAD
LOS ANGELES
CA
+18449624247",HAPPY HEAD          LOS ANGELES         CA,"11669 SANTA MONICA BLVD
SUITE 101","LOS ANGELES
CA",90025,UNITED STATES,'320230110045178254',Business Services-Health Care Services
01/11/2023,SPOTIFY USA         NEW YORK            NY,9.99,"P201D4ABD4  DIRECT MKTG MISC
SPOTIFY USA
NEW YORK
NY",SPOTIFY USA         NEW YORK            NY,4TH 25 ARGYLL ST,"LONDON
LND",W1F 7TU,UNITED KINGDOM OF GB AND NI,'320230100040191754',Merchandise & Supplies-Mail Order
01/10/2023,AplPay FAIRWAY MARKENEW YORK            NY,22.35,"854580     148              10016
AplPay FAIRWAY MARKET OF KI
NEW YORK
NY
148              10016",AplPay FAIRWAY MARKENEW YORK            NY,550 2ND AVE,"NEW YORK
NY",10016,UNITED STATES,'320230110058018401',Merchandise & Supplies-Groceries
01/10/2023,AplPay NYCT PAYGO   NEW YORK            NY,2.75,"00652262150 LOCAL TRANSPORTATION
AplPay NYCT PAYGO
NEW YORK
NY
LOCAL TRANSPORTATION",AplPay NYCT PAYGO   NEW YORK            NY,"ATTN NYCT CONTROLLER
2 BROADWAY 15TH FLOOR","NEW YORK
NY",10004,UNITED STATES,'320230110059082707',Transportation-Rail Services
01/10/2023,AplPay WHOLEFDS BPK NEW YORK            NY,8.98,"0RQY2PF18EI 1234567891
AplPay WHOLEFDS BPK #10578 000010578
NEW YORK
NY
Description : GROCERY STORES Price : 0.0898
1234567891",AplPay WHOLEFDS BPK NEW YORK            NY,1095 6TH AVE,"NEW YORK
NY",10036,UNITED STATES,'320230110055784698',Merchandise & Supplies-Groceries
